fips,per_capita_health_cost,low_birthweight_percentage,food_environment,physical_exercise_opportunities,teen_births,limited_healthy_access,stis,primarycare_ratio,dentist_ratio,mentalhealth_ratio,otherproviders_ratio,disconnected_youth,unemployment,income_inequality,children_freelunches,single_parent_households,social_associations,water_violations,high_housing_costs,housing_overcrowding,segregation_black_white,segregation_nonwhite_white,homeownership,severe_ownership_cost,smoke_perc,obesity_perc,inactive_perc,drinking_perc,food_insecure_perc,preventable_hospitalization,mammogram_perc,flu_vaccine_perc,violent_crime,air_pollution,drive_alone_perc,long_commute_perc,traffic_volume,party,age_over_18,age_over_65,age_over_85,age_under_5,asian,avg_family_size,bachelors,black,hispanic,household_has_broadband,household_has_computer,household_has_smartphone,households_speak_asian_or_pac_isl,households_speak_limited_english,households_speak_other,households_speak_other_indo_euro_lang,households_speak_spanish,housing_mobile_homes,housing_one_unit_structures,housing_two_unit_structures,hs_grad,mean_household_income,median_age,median_household_income,median_individual_income,median_individual_income_age_25plus,native,other_single_race,pac_isl,per_capita_income,persons_per_household,pop,poverty,poverty_65_and_over,poverty_under_18,two_plus_races,uninsured,uninsured_65_and_older,uninsured_under_19,uninsured_under_6,veterans,white,white_not_hispanic
05031,9965,0.0908915848257269,6.7,0.645666352145827,0.0343008946360902,0.0856589924400941,0.00708584231900294,863.83064516,1356.975,260.95673077,599.7679558,0.0459859703819174,0.0306356245380636,4.79071454479507,0.38263968969493695,0.43277490574105,8.4021845679876e-4,1,0.1225974026,0.0234375,45.758172333,42.747075872,0.574632352941176,0.130495141138362,0.21,0.38,0.34,0.15,0.17,5917,0.4,0.49,431,10.8,0.83,0.15,125,republican,75.1,13.5,1.4,7,1.4,3.06,26.2,14.5,5.1,81.6,72,82.4,0.6,1.4,0.5,1.5,3.9,42.9,5.7,57.1,89.3,67880,34.2,47286,25852,33895,0.4,2.1,0,26948,2.5,107345,16.6,7.6,22.2,2.7,8.8,0.2,5.7,4.4,6.7,78.8,76
05033,9353,0.0776536312849162,7.4,0.74449538322464,0.0400110375275938,0.0783689225205011,0.00344466315321608,2519.84,5764.1818182,1981.4375,4227.0666667,0.116564417177914,0.0358140054353896,4.23747108712413,0.381127563689874,0.316141604417019,7.6195313988189e-4,1,0.1037245561,0.0375796178,59.346755076,32.188976719,0.767140626977765,0.102360832825159,0.19,0.35,0.31,0.14,0.14,4683,0.4,0.44,380,10.3,0.86,0.27,161,republican,75.3,16.4,1.7,6.3,1.9,3.09,16,1.6,7.7,72.6,64.1,73.9,1.4,1.7,0,0.9,5.4,24,11.4,76,85,62144,38.6,46828,25758,35367,2.3,3,0,24547,2.59,62739,17.2,10.7,26.7,3.2,8.1,0.2,5.4,5,9.1,88.1,84.3
05035,12214,0.138058324104836,5.8,0.730167773368433,0.0550914054098768,0.0495320272248635,0.012533333333333301,2867.6470588,1421.8235294,469.33980583,1208.55,0.0935224223840552,0.0430893930218475,4.65235310498468,0.438048683160415,0.52988679245283,9.2307692307692e-4,1,0.1465707965,0.0408218437,50.28623926,46.47439941,0.579601194284496,0.14726065924176,0.23,0.41,0.38,0.13,0.24,4890,0.41,0.39,1274,10.1,0.81,0.31,248,democrat,72.7,13.6,1.3,7.7,0.7,3.18,17.4,48,2.6,76.3,58.5,74.6,0.7,1,0.1,0.8,2.3,42.6,6.8,57.4,82.6,57972,35.2,40161,23938,34314,0.3,0.4,0,23172,2.52,48672,22.2,11.5,34.3,7.1,8.4,0.3,4.1,4,6.6,43.5,42
05045,9454,0.0732049364248317,7.2,0.551780778367495,0.0246269134695446,0.0556471706588836,0.00520808061203034,2027.1147541,2655.4468085,721.42196532,1235.7029703,0.0439692455550216,0.0327932851844622,4.91261862256882,0.265955786736021,0.271986166007905,9.0575314991832e-4,0,0.1278057934,0.0216340621,35.12845199,32.849956106,0.626261480893525,0.143062460240794,0.21,0.35,0.3,0.18,0.16,3918,0.37,0.48,361,10.6,0.84,0.37,126,republican,76.8,12.2,1.3,6.2,1.3,3.26,30.6,11.4,4.1,80.4,77.4,83.3,1,0.6,0.6,1.7,3.6,37.7,10.9,62.3,91.8,70726,32.8,52827,27130,39086,0.4,2,0.1,26913,2.66,123624,16.7,12.3,15.8,2.7,8.8,0.4,4.3,1.9,7.2,82.1,80
05051,10821,0.0906005221932115,6.6,0.780023744063984,0.0417724196277496,0.107148331323419,0.00420645056660382,1134,1709.5517241,381.36153846,953.40384615,0.0939428571428572,0.0404686619114151,4.74745428373407,0.371484375,0.432246210381259,0.00110482677532486,0,0.1426054122,0.0255234791,49.997844943,33.242111653,0.675665513611069,0.135316472284104,0.19,0.3,0.35,0.14,0.17,4743,0.41,0.54,645,9.9,0.79,0.21,188,republican,79.7,23.3,2.9,5.3,0.6,3.01,21.6,8.2,5.6,78.6,69.8,78,0.6,1.6,0,2,4.5,32.2,13.8,67.8,89.1,63652,45,44777,24589,30196,0.9,1.5,0,27171,2.4,98555,18.6,8.6,31.4,2.8,10.5,0.7,6.3,6,10.5,86.1,82.1
05055,10200,0.0805318615153036,7,0.401164172012355,0.0491239048811014,0.0946487095105726,0.00470556899651522,1732.8076923,3237.5,527.03488372,1030.1136364,0.100125680770842,0.0349784864591243,4.17415703843433,0.309379727685325,0.363729508196721,0.00110980400861208,0,0.0984107579,0.0155084999,53.360480251,41.433531852,0.677409799158718,0.0913040817575424,0.2,0.36,0.33,0.16,0.15,5782,0.41,0.45,379,10.8,0.85,0.28,107,republican,75.5,15.7,1.5,6.5,0.4,3.01,16.2,1.9,2.9,76.5,64.3,77.9,0.3,0.4,0,0.6,1.7,33,12.5,67,88.2,60189,38,47056,24559,33603,0.3,0.9,0,23494,2.56,44937,16.4,9,25.6,1.8,7.7,0.1,3.3,2.3,8.5,94.7,93
05069,10695,0.128481012658228,5.4,0.531645896558404,0.0462721961941119,0.0710193484612901,0.01365839542791,1470.5319149,2270.4666667,454.09333333,1449.2340426,0.137402597402597,0.0528753652105751,5.06416906820365,0.356166930012083,0.539957361586666,0.00143239528322361,0,0.1586245147,0.0206073753,60.338847206,58.83171253,0.624494940134188,0.157898860119864,0.21,0.41,0.34,0.13,0.25,4960,0.35,0.41,1009,10.4,0.87,0.2,94,democrat,77.9,16.8,2.3,6,1,3.06,18,56.5,2.1,60.4,56.6,74.4,0.6,0.7,0.4,1.4,2.5,37.9,11.4,62.1,86.1,54417,38.7,40726,24282,32140,0.3,1.3,0.1,21472,2.36,69282,22.2,14.5,33.8,1.2,6.8,0.4,4,5.2,7.8,39.7,38.9
05071,8698,0.0701825557809331,7.6,0.606068911511355,0.0405110626363353,0.0290384769604542,0.00346489906598373,1770.1333333,3820.2857143,387.56521739,1910.1428571,0.149761742682097,0.0452848252752513,4.27128111718276,0.45181347150259105,0.302920284135754,8.2856282012654e-4,0,0.1036924633,0.04443335,50.62073037,41.158352993,0.715918367346939,0.108108108108108,0.21,0.4,0.29,0.14,0.15,4187,0.32,0.48,244,9.8,0.79,0.18,64,republican,75.8,16.2,1.7,6.2,2.1,3.23,15.4,1.6,13.9,64.5,60.1,69.1,0.4,3.5,0.2,1,9.8,29.6,15.5,70.4,78.9,52147,38.4,38511,20955,29241,0.2,2.2,0.1,21010,2.64,26372,22.7,13.5,30.9,2.6,11.1,0,5.5,3.4,8.4,91.2,79.2
05085,9400,0.0775335775335775,7.5,0.46679150330622,0.0314145417973141,0.066371536165077,0.00459546215259678,6074.8333333,3682.85,1990.7297297,1796.5121951,0.104145077720207,0.0321094142321212,4.02199859583431,0.246749555950266,0.266580880381749,8.5050344316716e-4,1,0.0842696629,0.0257741873,58.592299955,28.426790843,0.688774750632723,0.097585630418724,0.19,0.43,0.33,0.16,0.14,5364,0.34,0.49,340,10.7,0.88,0.5,56,republican,74.1,13.2,1.2,6.8,0.9,3.12,20.6,5.7,4.5,80.2,73.9,80.4,0.9,0.3,0.2,0.7,3.8,30.8,14.5,69.2,89.1,72425,36.2,59094,30896,40465,0.7,1.3,0.3,27293,2.67,72528,12.2,8.9,16.7,2.4,7.6,0.1,4.3,4.2,12.6,88.7,86
05093,10860,0.111136158701533,5.7,0.717491394148021,0.0636162769287424,0.0724840240619621,0.0128323726843616,2342.1666667,2577.4375,859.14583333,2061.95,0.106761565836299,0.0568246716162193,4.82107978625392,0.42982131854590305,0.518768902330546,0.00123342584027135,1,0.1399399399,0.0246510247,54.238708869,49.815020691,0.564009947891994,0.125236473704124,0.24,0.41,0.38,0.13,0.23,8228,0.3,0.43,987,10.7,0.82,0.21,66,republican,73.7,14.5,1.5,7.2,0.6,3.1,13.8,33.7,4.1,72.6,58.8,71.6,0.2,0.6,0,0.5,3,43.6,7,56.4,81.1,56558,36.6,39962,22045,31029,0.1,2,0.1,22750,2.52,42126,24.3,10.9,35.1,3.2,7.4,0.5,4.5,2.7,7.4,60.3,58.3
05119,9583,0.108120893561104,6.2,0.836414559971574,0.0356143059792365,0.10427356771296,0.00920153519682401,856.42608696,1331.1186441,234.7160789,665.55932203,0.101623341011298,0.0348713070133714,5.00531664627835,0.322806096500582,0.461451768207283,0.00157377981297404,0,0.1438167639,0.0175630468,49.544943857,44.605943588,0.584455351629393,0.150611420174242,0.18,0.33,0.3,0.15,0.19,4776,0.38,0.5,1060,10.8,0.83,0.2,301,democrat,76.7,15,2.1,6.7,2.2,3.14,34.3,36.8,6.2,78.4,72,79.3,1.4,1.7,0.5,1.7,4.4,41.2,4.3,58.8,90.4,78246,37.2,51749,30084,38002,0.3,1.9,0.1,32692,2.44,392967,16.8,10.3,25.1,2.7,7.9,0.6,4.6,4.9,9.1,55.9,52.3
05125,9771,0.0793938747198805,7.9,0.586418715808734,0.02359918200409,0.0612488525000467,0.00320977514812735,2294.6730769,3469.1714286,754.16770186,2428.42,0.118554136959045,0.031065908933398,3.65237985592579,0.241271887420776,0.282248456622983,7.542552567401e-4,1,0.0679173593,0.0209921426,43.923518823,38.703557881,0.783574901385194,0.0740043310422747,0.16,0.3,0.27,0.17,0.12,5006,0.34,0.53,352,10.6,0.85,0.41,116,republican,76.5,17.5,1.6,5.8,1.3,3.19,26.7,7.1,4.8,83.4,74.4,82.9,1,0.9,0.2,0.8,3.6,21.9,14.7,78.1,90.6,78299,39.6,64412,31869,41801,0.4,0.6,0.1,30553,2.68,119415,9.2,6.9,12.9,2,6,0.4,4.2,3.7,9.8,88.4,84.6
05131,9556,0.0787021630615641,7.3,0.782263964881028,0.0404965903129918,0.0371990517312953,0.00549540618389315,776.40606061,1359.0744681,304.17380952,1193.953271,0.111768184506209,0.0357950065703022,4.57188110448234,0.358157408308201,0.350253807106599,0.00106941853294512,1,0.13145682,0.0296421136,53.219764905,42.530824833,0.597355437142293,0.117478159936465,0.22,0.31,0.3,0.15,0.17,4953,0.44,0.47,636,10.6,0.82,0.18,194,republican,75.9,15.6,1.7,6.6,4.5,3.06,21.3,6.8,14.2,75.8,66.7,76.8,3.3,3.1,0.2,0.8,9.5,41.2,3.2,58.8,84.1,63505,37.6,46228,25248,31821,1.1,9.4,0,25961,2.45,127591,18.5,10.1,26.8,4.7,10.4,0.8,5.7,5,8.8,73.5,69.6
05139,10162,0.0988307349665924,5.8,0.481351617474003,0.0464977289027014,0.134867982009654,0.0067428832163046,1793.1363636,2445.375,551.07042254,1150.7647059,0.0547235023041475,0.0555137844611529,5.70992943548387,0.310539440871505,0.424874266554904,0.00240817257725164,1,0.1258503401,0.0534025023,39.7344231,39.167621806,0.74748490945674,0.132330528129349,0.2,0.35,0.33,0.13,0.2,5023,0.32,0.45,583,9.8,0.9,0.21,71,republican,75.8,17.2,1.8,6.7,0.7,3.05,21.1,32.7,4,62.7,60.8,54.1,0.6,0.6,0,0.3,2.9,24.6,20.4,75.4,84.9,61326,40.3,44663,24325,36710,0.9,0.8,0,25193,2.48,39449,19.1,8.6,25.8,1.1,7.5,0,4,2.2,7.5,63.9,60.5
05143,8673,0.0798016031176653,7.5,0.864250363184202,0.0277831496164507,0.060605246590993,0.00613803686270453,1240.6203209,1590.3422819,275.53604651,1273.983871,0.0547858543683178,0.0260343153652229,4.69468862774128,0.390849576688325,0.294772265944945,8.4915257159606e-4,1,0.1201984929,0.038219613,44.644587136,32.918968983,0.532873060041215,0.122591454900866,0.19,0.3,0.25,0.17,0.14,3574,0.42,0.49,455,9.9,0.79,0.27,179,republican,75.5,11.4,1.3,6.9,2.5,3.17,33.3,3.7,16.8,79.2,77.9,83.8,3,4.5,0.3,1.8,11.7,47.4,4.6,52.6,85,72327,32,50451,27431,35817,0.9,10,2.3,27790,2.57,232289,16.4,8.2,18,3.5,11.6,0.8,8.4,7.9,6.8,77.2,70.9
05145,10522,0.0806045340050378,7.3,0.569827183559085,0.0334506216279615,0.0521082706718045,0.00359420876784449,1975.4,3149.08,554.41549296,1078.4520548,0.0505812767693249,0.0437459302669745,4.98053818972547,0.308489904108521,0.291840315858741,0.00103776450339172,1,0.1187946351,0.020783236,41.948530005,38.677615321,0.665482007996446,0.11863792791161,0.19,0.31,0.31,0.15,0.16,6792,0.3,0.48,344,10.5,0.83,0.32,70,republican,76.6,16.1,1.8,6.2,0.7,3.15,20.9,4.4,4.3,75.9,64.8,78.3,0.6,0.9,0.4,1.2,4.9,33.9,17.8,66.1,84.4,61393,36.9,44029,23470,34093,0.6,1,0,23702,2.58,78762,15.7,12.1,20.2,2.2,8.3,1.1,4.5,3.2,7.8,91.1,88.1
04001,12057,0.0726249313563976,2,0.192944433569171,0.0373302061956416,0.473915139503342,0.00892383319833534,3113.3043478,1528.0425532,1122.15625,1329.962963,0.15441017899504,0.100653278490201,7.63155147212362,0.723127989846725,0.509716682008796,3.4913275423847e-4,1,0.0733924612,0.1439276486,64.073611622,90.418869697,0.783917626869331,0.0670131291028446,0.22,0.34,0.27,0.13,0.24,5244,0.2,0.38,109,5.7,0.77,0.39,14,democrat,72.7,15,1.3,6.7,0.3,4.42,12.3,0.5,6.3,37.9,43.5,45.3,0.6,17.9,63.7,0.3,4.4,21.1,24.3,78.9,80.4,44477,35,32508,20596,34652,73.8,0.8,0,15128,3.37,71511,35.5,24.2,44.8,1.7,25.1,4.5,24.3,23.2,5.9,22.8,18.2
04003,8661,0.0783401563081504,6.8,0.596660728153122,0.0342509723953023,0.144701918033286,0.00363910353009074,1834.6470588,1811,828.5620915,1207.3333333,0.0822336659156743,0.0560332703821272,4.74300254452926,0.603002774302345,0.358779734882876,8.4164288691525e-4,1,0.1275737196,0.0290473289,52.181176663,24.867659463,0.691695431472081,0.119755041706261,0.15,0.3,0.25,0.15,0.14,3324,0.37,0.33,333,7.5,0.79,0.22,37,republican,78.2,21.7,2.2,5.9,1.9,2.91,23.1,4.1,35.5,79.9,77.3,74,2.3,4,0.4,2.1,24.6,31.1,20.3,68.9,87.4,64446,41.1,49260,25573,31202,1.2,2.8,0.4,26819,2.34,125867,16.6,8.7,24.6,4.1,7.8,0.3,5.1,3.3,19.2,85.5,55
04005,10055,0.0798543258127554,6.1,0.82876187500465,0.0186489020084967,0.138316803192954,0.00751548559413536,1182.9915966,1322.7222222,484.25084746,971.79591837,0.0328027013989387,0.0549148320641387,5.0765069906028,0.508848144125727,0.365888812628689,9.3765982837983e-4,1,0.1661647666,0.0735775362,50.178051526,59.290096122,0.605740756409172,0.168653079308817,0.16,0.24,0.17,0.17,0.18,2370,0.31,0.39,357,5.6,0.69,0.16,106,democrat,79.3,12,1,5.5,2,3.33,36.2,1.2,14.1,78.2,78.7,81,1.6,2.9,16.9,2.5,7.8,39,13.7,61,90.5,77638,30.7,59460,25094,36895,26.5,2.5,0.2,27339,2.67,141274,17.6,11.2,17.2,3.6,11.2,0.8,8.3,7.8,6.6,63.9,54.1
04007,9270,0.0876631371583354,6.2,0.915069873313805,0.0508090281356282,0.158266841381047,0.00401861647445842,2140.04,1796.3,1539.6857143,1347.225,0.151939655172414,0.0588809368900455,4.6850110619469,0.621972071815332,0.444991180020425,9.7194444963645e-4,0,0.1158869627,0.0387669313,64.097367665,66.854876928,0.738575640316934,0.121339938201972,0.18,0.31,0.27,0.16,0.17,3501,0.34,0.38,574,5.8,0.8,0.18,120,republican,80,28.4,2.9,5.5,0.8,2.95,18.7,0.7,18.7,66.2,65.9,68.3,0.7,2.1,7.4,2.3,11.8,24.4,23.2,75.6,86.3,58074,50.2,43524,24681,30816,16.3,2.2,0,24251,2.4,53546,21.6,9.4,37.8,3,10,0.3,10.7,8.1,12.9,76.9,62.3
04009,8953,0.0792433537832311,6.3,0.555991402471789,0.0425399460468977,0.190057728600215,0.00496450114770726,1703,1522.88,2379.5,1153.6969697,0.0936063518595905,0.0513509880360264,4.691297460268791,0.497224942866471,0.353322210226715,4.8043559493941e-4,0,0.1000948767,0.0723774622,61.19238303,73.722071828,0.692543127434613,0.0959013131715082,0.18,0.35,0.23,0.17,0.15,2766,0.33,0.38,109,6,0.8,0.16,13,republican,72.9,13.7,1.7,7.3,0.6,3.7,15.2,2,33,75.9,68.1,77.7,0.2,2.1,7.3,1.1,20.4,29.7,22.5,70.3,85.3,60143,33.6,51353,24123,31448,12.6,1.8,0.1,18683,3.1,37996,22.6,13.3,31.3,2.9,6.9,0.7,4.5,4.6,7,79.9,50.9
04013,10538,0.0716537332743002,7.7,0.916026152722067,0.0259879609414163,0.0439947261532722,0.00588247176188341,1421.4630363,1496.716661,741.31495798,945.91979412,0.0813415021240885,0.0414020738040283,4.48182154757497,0.521681567576788,0.341175615992562,5.3029544932671e-4,1,0.145675831,0.0441078153,41.705638037,32.393747135,0.613579858058467,0.143363640864236,0.14,0.27,0.2,0.18,0.14,3050,0.42,0.47,409,10.6,0.76,0.38,885,democrat,75.8,14.8,1.7,6.4,4.2,3.37,32.7,5.6,31,86.3,82.3,84.3,3,3.9,1.6,3.4,18.8,37.8,4.5,62.2,87.7,89019,36.4,64468,32158,41080,2,6.7,0.2,33279,2.75,4328810,13.8,8.3,19.8,3.7,10.6,1,8.2,6.6,7.7,77.6,55.2
04015,9565,0.0718720894132257,5.8,0.585705294076509,0.0319732290992942,0.200121297098698,0.00258687258687259,2031.372549,2494.6428571,1406.3758389,1197.4285714,0.143100718548289,0.057746775590459,4.16387723112707,0.628311135317126,0.434326954982856,5.6467181467181e-4,1,0.1273928616,0.0381033538,54.021374019,23.254065585,0.686377727086623,0.126641238172082,0.19,0.32,0.32,0.16,0.17,4000,0.4,0.38,221,5.1,0.8,0.18,64,republican,82.5,29.6,2.8,4.4,1.1,2.84,12.9,1.1,16.4,80.1,75.3,71.2,1,1.4,0.7,1.4,8.3,30.7,24.9,69.3,86.1,60395,51.6,45587,24105,30318,2.3,2.6,0.2,26166,2.35,207695,16.4,8.3,24.7,2.5,8.9,0.3,7.4,5.5,14.3,90.2,77.3
04017,10531,0.0871785349549717,4.6,0.563476626120299,0.0441400304414003,0.250054078772255,0.00811336686368809,1602.2941176,1555.5633803,1269.4827586,1061.9711538,0.161225514816675,0.0776146608207301,5.76179129581611,0.650744305613679,0.433918088968817,6.7917324424538e-4,1,0.1122641509,0.0916691112,59.470559783,81.328921863,0.690586217920772,0.115746589186458,0.21,0.34,0.29,0.14,0.21,3413,0.3,0.39,281,5.7,0.73,0.24,65,republican,73,17.4,1.7,7.1,0.6,3.72,15.3,0.9,11.4,62.5,59.3,65.9,0.9,5.8,32.4,1.3,7.9,31.2,21.6,68.8,83.4,54678,37.3,40067,21256,29874,44.7,3.7,0.1,18935,3.04,109270,27.9,13.1,37.6,2.9,13.2,1.3,10.9,10.6,9.1,47.1,41.3
04019,8939,0.0726036438809948,7.5,0.878463228745755,0.0244884238475973,0.0768111718171552,0.00647751349522717,1185.1320973,1586.3709924,547.45679663,1031.8500497,0.0762245653630497,0.0448894729373731,4.77389430284858,0.555030784818019,0.401248875826326,6.3064093651645e-4,1,0.1585544774,0.039631756,41.525753609,33.270792029,0.623900306056018,0.156337168421947,0.15,0.25,0.2,0.17,0.14,2929,0.46,0.47,470,7.9,0.77,0.35,1865,democrat,78.9,19.2,2.2,5.7,2.9,3.1,32.4,3.6,37.2,85.4,78.9,81.3,2.3,4.2,1.5,2.6,24.3,36.8,10,63.2,88.4,73554,38.5,53379,27279,34990,3.9,8.6,0.2,29707,2.46,1027207,16.8,8.8,23.9,4.9,9.2,0.5,7.1,4.9,10.6,76,51.7
04021,10190,0.0699172033118675,7.6,0.660486467786146,0.0285949270525412,0.0720324992122841,0.00372585342497275,6235.3188406,3216.8201439,1410.5299685,1927.3189655,0.110233859684189,0.0502311801409526,4.06308497917783,0.623775788936019,0.331677965752437,3.416721481416e-4,1,0.1197312395,0.0369648318,40.877784809,33.527264003,0.743812187695759,0.122431950056789,0.16,0.33,0.29,0.16,0.13,3118,0.38,0.42,221,11.7,0.78,0.52,64,republican,77,19.9,1.5,5.8,1.6,3.43,19.5,4.4,30.2,84,80.4,80,1.5,2.3,1.6,1.9,17.8,23.3,16.6,76.7,85.8,71325,39.3,58174,28080,36872,5,4.5,0.3,24959,2.87,432793,13.2,8,17.5,4.2,8.8,0.7,7.5,7.5,10.5,79.9,56.8
04025,8894,0.0716840304773752,6.8,0.845303815043145,0.0267994687915007,0.126065664251563,0.00213000946670874,1606.8169014,1536.3774834,534.54608295,974.7605042,0.079659055035252,0.044679884110663,4.15843408692526,0.537932981927711,0.313996636322379,8.8969531222607e-4,1,0.1434464043,0.0268072128,47.970303872,26.312626042,0.719270469861573,0.150433902538814,0.17,0.23,0.23,0.17,0.15,2246,0.42,0.42,300,5.1,0.76,0.28,63,republican,83.5,30.6,3.2,4.2,1,2.77,25.9,0.7,14.5,82.2,81.4,74.2,0.9,1.3,0.4,2.3,8.4,28,18.5,72,91,68419,53.4,52451,26689,31207,1.7,2.7,0.1,30341,2.26,228067,13,8,17.2,2.6,9.8,0.1,9.1,9.6,13.8,91.3,80.5
04027,10530,0.0596833130328867,6.8,0.835535961502112,0.0420567304801042,0.0959701120147534,0.00590264727707267,2117.6938776,3477.5081967,1767.7333333,1368.5677419,0.104618995724705,0.170418698021222,4.36108456159767,0.747013524177529,0.314049116955962,4.5775631944645e-4,1,0.1277646554,0.0628128305,52.641587681,17.097502986,0.670852711038737,0.135292678363246,0.13,0.37,0.26,0.18,0.16,3604,0.37,0.39,330,8,0.82,0.2,71,republican,74.6,18.5,1.9,7.2,1.3,3.26,15,2.2,63.8,78.3,67.5,75.1,0.9,10,0.5,1.1,48.8,32.9,24.2,67.1,73.3,59526,34.6,45243,24291,30610,1.5,15.8,0.1,21758,2.79,209468,19.4,14,28.5,2.7,12.7,1.2,10.2,6.4,10.1,76.3,31
06001,13066,0.0725879572513638,8.3,0.997022388697128,0.0114081493787126,0.0100253949926867,0.00553153878991577,907.85480349,1070.490045,162.75295381,1786.4448017,0.0495723558105411,0.029999469474131,5.20772673200023,0.439685606393256,0.256757507935811,6.4755079094992e-4,0,0.1771635542,0.0693077203,49.890444154,35.755079562,0.53264091329621,0.174250570713043,0.1,0.19,0.15,0.2,0.12,3298,0.37,0.44,629,10.4,0.61,0.46,1621,democrat,79.2,13.5,1.7,5.8,30.1,3.37,47.4,10.6,22.4,88.9,86.7,87,20.2,8.6,1.7,9.1,14.7,46.5,1.3,53.5,88.4,130710,37.6,99406,43583,56246,0.7,10.8,0.8,47314,2.82,1656754,9.9,9.5,11.3,6.5,4.4,1,2.1,1.9,3.7,40.5,31.4
06007,11510,0.0603428034749941,7,0.842318181818182,0.0176434097212086,0.0743789200318182,0.00527270665608346,1626.1985816,1401.5515152,154.99731903,979.89830508,0.0564705882352941,0.0495852480722798,5.57444976591508,0.59028018531942394,0.324111810046957,7.7629593447713e-4,1,0.1985163205,0.0294134846,62.099507235,27.476461063,0.591702478196251,0.201700412582576,0.14,0.27,0.22,0.2,0.16,4656,0.42,0.39,327,8.9,0.75,0.24,241,democrat,79.9,18,2.3,5.5,4.6,3.14,27.2,1.5,16.3,85.4,81.8,79.2,3.1,2.3,0.8,2.3,10.6,41,12.3,59,89.2,75746,37.1,52537,24067,36271,1.2,4.8,0.3,29506,2.57,225817,19.1,9.7,19.6,6.1,6.2,0.3,3.2,3.3,7.9,81.6,72
06013,12788,0.0683856241119885,8.5,0.968849169466886,0.0113980014131422,0.0296851047019852,0.00499460102018495,969.93998309,1150.215,295.07824525,2091.3,0.0523578669017188,0.0315142497830207,4.73506667009223,0.406514055726856,0.258382239382239,5.6212138510195e-4,1,0.1690051103,0.0461629767,52.702580187,35.416854984,0.656495282670154,0.168734271988021,0.1,0.24,0.16,0.2,0.1,3379,0.41,0.45,336,11.6,0.68,0.51,1016,democrat,77.1,15.4,2,5.7,16.7,3.35,42.4,8.7,25.6,91.7,86,87.2,11.5,6.2,1.4,7.3,16.4,34.1,1.8,65.9,89.5,135742,39.7,99716,42181,54396,0.5,10.9,0.5,48178,2.87,1142251,8.7,6.4,10.9,6.8,5.1,0.9,2.6,1.9,5.3,55.8,43.8
06017,10826,0.0658677239142188,8.2,0.895812391609319,0.010072501294666,0.0605700521766506,0.00238111616142909,1227.1883117,1306.0136986,301.7056962,2269.9761905,0.0590296791151024,0.0357029774317877,4.87198856041531,0.328607853136155,0.209246520556711,5.9263335573346e-4,0,0.1690098714,0.0209536502,58.879477026000004,29.306224478,0.766061412132077,0.161522374334406,0.11,0.23,0.18,0.22,0.11,3277,0.42,0.45,218,9.3,0.77,0.39,114,republican,79.9,20.5,2.1,4.6,4.5,3.09,34.3,0.8,12.8,87.2,85.8,82.9,3.1,1.4,0.5,3.5,6.9,24.3,6,75.7,93.4,110041,45.9,83377,36682,49053,0.8,2.1,0.3,42749,2.63,188563,8.4,5.7,9.6,3.9,4.6,0.3,3,4.9,9,87.6,77.8
06019,11382,0.0756236495776861,7.7,0.784911601913053,0.0342083373324375,0.0416199605330754,0.00727618258184189,1489.8418675,1649.0878939,288.31545375,1327.6368491,0.0980600961965107,0.0745550938657709,5.13046629620681,0.742034524429423,0.407250563976729,5.2160464187696e-4,1,0.2026251164,0.0945718054,48.479736713,24.229716199,0.528336572298965,0.201005980219795,0.13,0.31,0.2,0.17,0.14,4172,0.37,0.44,542,15.3,0.78,0.24,336,democrat,71.5,12,1.6,7.9,10.3,3.69,21.2,4.8,53.1,80.2,70.5,81.2,6,10.1,0.9,3.8,35.6,46.7,3.7,53.3,76,74776,32.2,53969,25238,32422,1.2,14.4,0.2,24422,3.14,984521,22.5,12.8,32.2,4.1,8.3,1.2,2.9,2.3,5.1,65,29.4
06023,9179,0.0580708661417323,7.1,0.850642163671884,0.0157911392405063,0.0619248082898167,0.00519180426166694,1439.5157895,1274.5140187,221.38474026,927.70748299,0.0842779037204961,0.0356196550684627,4.8216527467967,0.60587149989147,0.393430628826678,8.9942524533103e-4,0,0.2094255702,0.0375302663,65.592092169,29.22709279,0.568540733779277,0.213590181881038,0.14,0.29,0.17,0.21,0.16,2855,0.29,0.37,432,8.8,0.72,0.17,281,democrat,80.8,17.3,2.1,5.3,3.1,3.01,30.4,1.1,11.6,83.5,78.7,76.6,2.4,1.4,0.9,1.9,7.7,43.2,8.9,56.8,90.5,68313,38.4,48041,25114,32085,5,4.2,0.4,28769,2.41,135940,20.1,9.7,20.8,6.4,8.2,0.2,5.9,5.6,7.4,79.9,74.4
